source_id,phot_g_mean_mag,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
1808595683093566976,12.267670631408691,4338096422163308546,SB1,,,,679.9296823240135,26.22828865051269,-54.68457333511992,58.20254898071289,0.2234797985932743,0.1233115494251251,120.8983062445981,24.582124710083008,19.90999645158924,0.612857460975647,5.487641178656299,0.4645974040031433,,,22,22,0.357907235622406,11.811605453491213,0.7388054132461548,1.0,0
5345990808909974784,12.29721450805664,4338096422163308546,SB1,,,,453.75443503766456,7.183206558227539,-13.97081215922706,9.55394172668457,0.4426011581444864,0.0722644254565239,89.09879342009083,10.164301872253418,64.03017068806007,0.1182737424969673,2.6951881900913093,0.2039366215467453,,,23,23,0.5590433478355408,13.215812683105469,2.0275466442108154,0.9990000128746032,0
5346040729297544704,11.495518684387209,4338096422163308546,SB1,,,,402.1344362530254,3.870924472808838,-91.1431483162437,84.48011016845703,0.0315947557512384,0.045647669583559,236.89193575330967,74.20805358886719,-9.754130374893656,0.2410880029201507,7.245752267528352,0.3097572922706604,,,21,21,0.2567736804485321,23.39171028137207,-0.5981584191322327,1.0,0
1842346120208056576,12.501075744628906,4338096422163308546,SB1,,,,110.59870143753938,0.4771357774734497,-52.37887509136431,1.702498435974121,0.4032751176604426,0.0812063291668891,242.7143041643991,6.906402587890625,-18.520540094894137,0.7167571783065796,20.53908440278931,1.4994430541992188,,,28,28,0.5893478989601135,13.697809219360352,0.9776273965835572,1.0,0
1843295544198343168,12.256834030151367,4338096422163308546,SB1,,,,654.069021120234,19.767322540283203,-179.0314807240095,64.12340545654297,0.1724206950231699,0.0519901849329471,62.51373489692882,33.73518753051758,5.487724820859832,0.2815819680690765,6.561476100428896,0.3688695132732391,,,25,25,0.3042096793651581,17.788068771362305,2.6476922035217285,1.0,0
5561149944359781888,10.520079612731934,4338096422163308546,SB1,,,,8.45048656695433,0.002413602778688,1.0864094667432709,0.2487657219171524,0.4305105330731569,0.0293030515313148,278.2180248710519,7.07300329208374,38.822720203338285,1.6565566062927246,36.35709637515055,1.0538182258605957,,,22,22,0.3486480116844177,34.50034713745117,0.3186022937297821,0.9990000128746032,0
5561153169877452672,11.840996742248535,4338096422163308546,SB1,,,,393.1290878560622,3.9623091220855713,-137.0120096769195,4.668639183044434,0.4638374330834143,0.0466925352811813,129.2568752045442,7.145341396331787,60.823421359940205,0.2636782824993133,8.642865013889422,0.5297039747238159,,,21,21,0.6016755104064941,16.31640625,-1.8033089637756348,0.977999985218048,8192
5410222285330272128,12.841604232788086,4338096422163308546,SB1,,,,509.2758375697177,3.2894976139068604,44.34173877423575,14.705524444580078,0.2092285355072564,0.0458623208105564,316.8054603929876,11.082554817199709,40.59589345000708,0.4419057071208954,14.654824698555585,0.8172581791877747,,,25,25,0.4507001638412475,17.93169593811035,-1.2133843898773191,1.0,0
5410749157555138432,10.635830879211426,4338096422163308546,SB1,,,,2.1772668868878577,0.0001292574743274,0.9621650452800362,0.1383150070905685,0.1757482800171112,0.0785326734185218,53.87945585785943,23.791994094848636,10.380221908817262,1.0900253057479858,23.088950370652164,1.8095085620880127,,,23,23,0.4328761398792267,12.759791374206545,0.0343904457986354,1.0,0
5410965658260099328,11.752912521362305,4338096422163308546,SB1,,,,304.98060974915336,2.32205581665039,-71.44875541660316,3.421546459197998,0.590706417862009,0.0364665016531944,85.87047369818097,4.874800205230713,12.647342121391391,0.2225725948810577,7.680316724336839,0.3591817021369934,,,27,27,0.6412830948829651,21.3828182220459,1.124433994293213,0.9819999933242798,8192
5411064442509736320,12.405752182006836,4338096422163308546,SB1,,,,6.553541645973702,0.0010752971284091,-2.0003708877550523,0.6717391014099121,0.1134998051448722,0.0585190467536449,260.8761551989937,38.72770690917969,19.08383749830544,1.5115147829055786,31.85656246186045,2.125704288482666,,,20,20,0.3142349123954773,14.986355781555176,-0.9394716024398804,1.0,0
4300528492684371072,10.123663902282717,4338096422163308546,SB1,,,,54.78017807973857,0.0132949575781822,1.255231647069928,0.1899861991405487,0.515737284076138,0.0086013730615377,235.3156731738661,1.84254789352417,42.28686166046933,0.1643241494894027,20.620961486073742,0.3461406528949737,,,42,42,0.4887568056583404,59.57393646240234,0.7644475698471069,1.0,0
4300894286460860928,12.739439010620115,4338096422163308546,SB1,,,,121.65809699667136,0.4090781211853027,-53.37811207151754,6.956191539764404,0.1382086885407577,0.0532750114798545,145.28881973236636,21.82376480102539,-7.012809401021491,0.4443487524986267,12.62633062223133,0.6436290740966797,,,21,21,0.4196514785289764,19.617401123046875,1.397058129310608,1.0,0
4300943489619291136,13.002920150756836,4338096422163308546,SB1,,,,44.56260458114783,0.0558331683278083,-14.90104629366746,1.4995431900024414,0.1562763951753293,0.0406913124024868,211.03858564158492,12.710902214050291,42.7304546865286,0.7329550385475159,25.225935298199527,0.9106128215789796,,,23,23,0.490022748708725,27.702152252197266,0.6022661924362183,1.0,0
