source_id,phot_g_mean_mag,solution_id,nss_solution_type,ra,dec,parallax,parallax_error,bp_rp,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags,distance_pc,M_G,m1_solar_m,p_substellar,p_degenerate_compact,p_high_mass_dark_remnant,p_systemic_artifact,most_likely_category,category_confidence,m2_p16,m2_p50,m2_p84,invalid_draw_fraction
2173132063133315712,13.106507301330566,4338096422163308546,SB1,,,0.2120413068691833,0.0303735863417387,4.21272087097168,6.299947624026981,0.0017550482880324,-0.143790037687521,0.6034209132194519,0.1050623509304759,0.0952428057789802,242.31992461342713,36.14463806152344,-55.01127263376611,0.1867504864931106,3.504747214918443,0.2690989077091217,,,21,21,0.457504391670227,13.02401065826416,0.888653576374054,1.0,0,4716.062236953387,-0.2613903374715818,3.1342889656916726,0.5485,0.4511,0.0001,0.00030000000000001147,Substellar Perturbator,0.5485,0.06436381882298103,0.07730596968137776,0.12416764111914627,0.00029999999999996696
2173295787285910272,11.215986251831056,4338096422163308546,SB1,,,1.272512465405614,0.0145304864272475,1.388382911682129,458.9992115498714,6.229232311248779,33.3366606796014,18.93616104125977,0.2384425591494665,0.0695521831512451,241.76142341171644,17.80971908569336,-19.616181645131967,0.1435312181711197,2.747213566125686,0.1997180581092834,,,26,26,0.5513225197792053,13.75545883178711,-0.2886413037776947,1.0,0,785.846918742167,1.7392964785070877,1.977289918943182,0.0,0.9959,0.0001,0.003999999999999992,Degenerate Compact Object,0.9959,0.15845072186501485,0.18955548200038835,0.3006964973074675,0.0040000000000000036
2173833444163928064,11.619648933410645,4338096422163308546,SB1,,,1.0842206255529947,0.0121355168521404,1.5589418411254885,100.2473477859982,0.4773726761341095,-19.509201613589106,5.403312683105469,0.1852223657802501,0.0408850945532321,124.58746960740764,18.583982467651367,-10.923675465077322,1.06938374042511,20.67334989833497,0.3389734327793121,,,12,12,0.1954509317874908,60.98810958862305,-0.5533833503723145,1.0,0,922.321505818948,1.795237257295346,1.951984093241647,0.0,0.9015,0.0043,0.09420000000000003,Degenerate Compact Object,0.9015,0.894141436863983,1.0327522887342593,1.5776804611668185,0.09419999999999995
2173845023395750016,12.767412185668944,4338096422163308546,SB1,,,0.5680851189565865,0.0190168023109436,1.8826045989990232,3.823920842153404,0.0012959436280652,1.7132965246714618,0.3617279231548309,0.2697382394421633,0.1759491711854934,358.2883025549797,35.958187103271484,-52.00350707851227,0.5348069071769714,4.203773783976772,0.62604159116745,,,21,21,0.4714006185531616,6.714847087860107,-0.6836931705474854,0.975000023841858,8192,1760.2995865068958,1.5394792508751216,2.0703895879408702,0.7874,0.2121,0.0,0.0005000000000000004,Substellar Perturbator,0.7874,0.04490537684858042,0.05785757126903692,0.09111245061597892,0.0004999999999999449
6370384931826186496,9.155375480651855,4338096422163308546,SB1,,,5.838642927033563,0.0141479205340147,0.5071086883544922,11.327579504014842,0.0003776091907639,-4.540010057162762,0.0445034988224506,0.3412719535305756,0.0099300593137741,89.45543541911182,1.8898597955703735,2.567676184804068,0.1621440947055816,23.70025601777775,0.3139933049678802,,,22,22,0.5327784419059753,75.48013305664062,0.3264751434326172,0.9990000128746032,0,171.2726762874793,2.986935060572611,1.4835647095107272,0.0,0.9705,0.0,0.02949999999999997,Degenerate Compact Object,0.9705,0.3543600943543341,0.41322037674865475,0.6784007277805091,0.02949999999999997
6374444436132497152,11.398431777954102,4338096422163308546,SB1,,,2.30828615273142,0.0172459352761507,1.1311731338500977,10.329115216885937,0.0017275916179642,-3.909389225834179,0.6404904127120972,0.0816749925211785,0.0310827549546957,201.25502951125355,21.717517852783203,-49.97534141678581,0.4413436949253082,20.09904108162612,0.6585972905158997,,,26,24,0.3477680385112762,30.51795196533203,2.555608034133911,1.0,0,433.2218511195803,3.2148800093173477,1.4077061211624475,0.0,0.9761,0.0,0.023900000000000032,Degenerate Compact Object,0.9761,0.29283965696532016,0.34561358852048657,0.5729734021740329,0.023900000000000032
6374733229733711616,10.674142837524414,4338096422163308546,SB1,,,0.3636454412190927,0.0116765154525637,1.7952871322631836,308.5854277223737,6.530487537384033,-123.52460747242093,44.12626647949219,0.1141957274309136,0.1561511754989624,237.24056702564224,55.612815856933594,0.7913826888648742,0.0779944881796836,0.9267992478432217,0.1091708615422248,,,28,28,0.4505506455898285,8.4894380569458,0.5409091114997864,0.9990000128746032,0,2749.931352494283,-1.5224664250722704,4.190314719654844,0.2923,0.707,0.0002,0.000500000000000034,Degenerate Compact Object,0.707,0.07320845835176544,0.09129695001457919,0.14520920119505346,0.0004999999999999449
6376427233554579456,11.839048385620115,4338096422163308546,SB1,,,2.010675220513401,0.0386933423578739,0.7053756713867188,371.5276851730154,5.707123756408691,33.4108600205023,19.389902114868164,0.2371541960262509,0.1125806495547294,103.44913163304284,20.37014389038086,17.133904943660436,0.4538772404193878,7.230461830025666,0.7033686637878418,,,30,30,0.602232813835144,10.27976131439209,-0.8367227911949158,1.0,0,497.3453642824834,3.355758014262756,1.3627751277217284,0.0,0.9686,0.0,0.031399999999999983,Degenerate Compact Object,0.9686,0.3272151215385428,0.4053895906987488,0.6495698576729549,0.031399999999999983
6376672390287979776,11.671426773071287,4338096422163308546,SB1,,,1.4529413730875391,0.0134617602452635,0.7036619186401367,7.725648015459669,0.0011350413551554,-1.130839419166651,1.287597894668579,0.0250420432456042,0.0312830694019794,216.7355498332122,59.99413299560547,-7.774905443257699,0.3973893225193023,19.814355722853943,0.5792971253395081,,,40,40,0.2781728208065033,34.204132080078125,-0.6002681255340576,1.0,0,688.2590161741856,2.482667226329273,1.6662235844405733,0.0,0.9819,0.0,0.018100000000000005,Degenerate Compact Object,0.9819,0.2889759475644368,0.3389621054585065,0.5546294190698976,0.018100000000000005
1101610496690641280,12.13642406463623,4338096422163308546,SB1,,,1.575324044355615,0.0191924069076776,1.2208681106567385,120.26144945263958,0.2433781325817108,-15.084756803066377,1.452044129371643,0.3560421459549149,0.0232827458530664,304.58189027468126,5.13446569442749,-44.911860222950544,0.2452617883682251,11.979434018754052,0.3706934154033661,,,42,42,0.5453729033470154,32.3162841796875,0.0544284880161285,1.0,0,634.7900316655481,3.123273573360784,1.4377144663891936,0.0,0.9575,0.0,0.04249999999999998,Degenerate Compact Object,0.9575,0.3895275817597373,0.4587487122098478,0.7317194783116904,0.04249999999999998
