source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,t_periastron,arg_periastron,center_of_mass_velocity,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp,mass_ratio_q,m2_sin3i,m1_sin3i
434469309592931456,SB2,0.6306684429142614,0.1233940870703422,8.871496,72.12502405014335,74.97629089466831,0.215616730652939,9.051746147516146,-5.4561495325835,1.9711272,1.8961673,,45.30288056442246,46.988544814406325,1.6408344360067353,0.016946295,96.82555,0.8675125,10.461148,0.34904194,1.0395322827558806,0.09965170434999819,0.10359116370346773
2880928100672113536,SB2,2.988312981191502,0.0501049581190715,4.723887,79.28904182588126,74.96068230669509,-1.4899668840936426,229.4411557446172,-12.007329046157428,1.528546,1.6168069,,0.6308473342448747,38.498720197881504,2.2923387452094404,0.03305919,69.34044,1.4621071,10.3805275,0.57328606,0.945410369207245,0.5818490012287801,0.5500860790745679
1839515732460127104,SB2,1.0734500324904046,0.1782532158728511,17.77385,93.5921123937336,98.31270885032262,-0.0286493113075414,237.02147469677047,14.671469761493196,1.751041,1.6669629,,313.81848538484013,23.193174478151047,4.186392947979366,0.023213869,180.34016,1.151671,8.398317,0.40995502,1.0504379731993856,0.36518890976488505,0.38360829820831915
250294068197407488,SB2,9.167352422292042,0.4238928062248527,11.167742,65.58952969756506,36.29188580738295,1.2861814095288062,329.79251015959403,2.518563381858248,1.7117398,3.0935893,,57.906511998507455,49.78470906110664,4.159661325525578,0.04372895,95.12373,2.401673,8.517377,0.6373892,0.5533182807488594,0.48039561143478976,0.26581167379839493
3837399076765954560,SB2,3.4445127386223415,0.2010743563589151,13.038262,79.4563332562877,87.42341648332105,0.5365084563939152,81.41150296115066,25.055710916570483,1.7972797,1.6334896,,140.46915014580188,-3.5515967780840128,2.2404815818223756,0.02695838,83.10891,1.2549608,9.468655,0.3412943,1.1002699583598374,0.74222868297312,0.8166519221083117
1943359559121424256,SB2,25.586188264749453,0.5118874011194009,0.24069737,65.27950505772584,68.62909381040002,8.55061177229632,271.5375632401338,-16.180383978306452,2.1353874,2.0311656,,354.5576614646366,48.93198596255511,2.382802662473543,0.017847123,133.51186,1.0312544,9.022907,0.14423084,1.0513114912515373,1.9670632723630144,2.0679962222540893
2064189358664519424,SB2,0.5226411133506165,0.2103274062577817,9.682768,156.9202372141635,158.63142430056922,-0.1386484123017607,304.45759788599895,-2.6984178218895556,1.6843878,1.6662178,,307.21187604233756,39.15381965688958,1.7021179739725076,0.0126087535,134.99493,0.9646202,10.754866,0.35598087,1.010904820925489,0.7905113757143464,0.7991317607060733
6877310133547083392,SB2,16.64047996090182,0.496777601256904,30.409239,53.354652424102554,58.76191861034023,8.196185244584417,60.97704747157755,23.851042746018475,1.3103307,1.1897542,,300.124325283354,-15.88706785500102,13.212609967034496,0.029784601,443.60538,1.1021374,7.0965357,0.60652876,1.101345729764233,0.7558112836004846,0.8324095297010173
2016814117047594496,SB2,3.258897886148762,0.018347184423107,15.893953,107.85491368267184,106.32796904812469,0.4871311122552009,337.2167143380061,-9.148414135919204,2.0726144,2.102378,,352.0750870502427,63.39077942227492,3.0012752830215335,0.016428998,182.68158,0.9635371,8.217955,0.6064496,0.985842604825222,1.669631531503994,1.6459938981162223
2904095296003560320,SB2,8.675431291873405,0.0020726922059802,5.354126,68.77278505249943,68.94215208622832,3.614279640688602,87.70415193731993,0.9138939448710912,1.2731785,1.2700508,,85.29358494309054,-29.657550957855936,3.3298404986755736,0.01926807,172.81651,1.6054147,10.1665,0.65042114,1.0024627043037386,1.1722675407795817,1.1751544890973928
2911063828901912192,SB2,6.761998263233991,0.2004822835113683,0.6719072,79.36009127302347,73.18358520653268,-0.7833610115012144,344.4717007108207,45.11981380696519,1.3480783,1.4618526,,90.41969645590515,-26.617790009198178,2.668329139018952,0.030002214,88.937744,2.087752,10.4084635,0.63020134,0.9221711320209842,1.2164693126809614,1.1217928831437909
3390699628757595008,SB2,89.34665450963844,0.0432664654881285,12.86799,70.9778769785601,68.05736196044701,-3.9098081709051256,273.87102045298417,-4.618005204026407,1.8523699,1.93186,,82.01822554227971,15.17798673031147,2.3445914228471683,0.017680831,132.6064,1.1263701,9.790322,0.5410261,0.958853164641776,12.664562677961337,12.143456002567353
