source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,t_periastron,arg_periastron,center_of_mass_velocity,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp,mass_ratio_q,m2_sin3i,m1_sin3i,distance_pc,M_G,m1_solar_m
1718177928481690624,SB2,9.681443958023332,0.0432778764774518,8.028017,64.18930370763663,72.00426265980201,1.0549491707416945,277.4936902308527,-22.12238915020546,1.4845715,1.3234439,,201.94812254856973,78.98303797293585,4.051116101655751,0.015270538,265.28967,1.0623454,9.207102,0.45738125,1.1217486169932644,1.1908428763402292,1.3358263495909333,246.84555438716882,2.2449754494231193,1.759958612782842
5984192884322785664,SB2,4.850659868658104,0.2306919771543294,5.7870693,100.45888782904557,100.438919210214,2.1204709939068964,80.48014937034398,29.008457842543645,1.9323033,1.9326881,,239.7700370192958,-48.95597101948744,1.4661740709784676,0.018155731,80.75544,0.88586324,10.317278,0.8528614,0.999801225961554,1.877041102336562,1.8766679952963212,682.0472546841855,1.1482056740956477,2.2655801586498194
5412841218940894848,SB2,1.95857773379523,0.1546389364357472,9.934265,131.60427473089885,135.28087494230988,0.4758489503729048,347.5476048984447,16.058774831637027,2.0620763,2.0060341,,146.4734647538684,-44.32850463577346,1.5585580861242414,0.026344236,59.161255,1.8944529,10.176311,0.66193676,1.0279367841122855,1.8342226050944728,1.885464886026871,641.6186915989504,1.1399259634882348,2.2699035478183243
3566950827293097472,SB2,34.53872348336174,0.4963738972302144,10.096284,38.85258405225065,46.69994692398961,1.8091583678562413,315.1093888632962,-2.240468153492864,0.994228,0.8271598,,179.7720445167928,-18.671703045498106,5.950598763163749,0.026109431,227.90993,1.4333478,10.066196,0.80917263,1.2019778880391967,0.6656933269778873,0.8001486592426674,168.05031557334087,3.938999338268504,1.1915165147685336
2198483880690116480,SB2,1.0072422637293057,0.2579477339662535,23.970919,36.477463501580914,37.339936779396886,-0.4666307577303131,298.76260024404075,-2.9681061768156,1.5450374,1.5093501,,333.7626125856422,57.04380276749173,38.15977025155719,0.24322695,156.88957,3.828055,4.1220145,0.41061187,1.0236440035853531,0.0187060227699439,0.0191483080393842,26.205608508850833,2.0300432564205977,1.8492502000604671
1003406756663569792,SB2,7.955310620345382,0.0370667205467812,11.553307,69.38420259586464,63.449172223311486,2.645132956942923,14.644641898880996,3.832936487396645,1.0182196,1.1134638,,101.6122823962283,60.328889584147376,4.658917546056797,0.020081915,231.99568,1.2013896,10.462354,0.80406284,0.914461359351172,1.0069229822124002,0.9207921590758872,214.64213309513872,3.803779121666496,1.229198687428838
4472388821586942336,SB2,3.068527613167518,0.168826694381457,12.367215,82.26058776740895,73.94100537187363,1.448566733435405,81.70672964299803,-2.941819065669138,1.8864266,2.0986807,,266.38571399737634,3.485566994099551,2.21274967757234,0.14774098,14.977224,7.5662704,9.677462,0.5381365,0.898863081077674,0.6109632394098446,0.5491722998011296,451.9264018590316,1.4021234306890715,2.136917014135385
3032068931838621312,SB2,5.71207849623612,0.0092199079176897,-2.4540813,83.93509355536969,84.68302939528289,0.7044542511837083,327.57753671350696,26.381277940354124,1.3655695,1.3535085,,108.26536538416264,-15.412291611777055,2.8598715967691004,0.023367113,122.38875,1.070378,10.321161,0.62044144,1.008910883496184,1.4120517806977426,1.4246344096061192,349.6660483392806,2.6028936725219793,1.6207298570138138
377231345590861184,SB2,19.23217169221412,0.2733756200667785,6.794723,51.15090569459217,40.27616754785839,-4.171627716267722,31.93196736929192,4.307966640938083,1.1531545,1.4645112,,14.218875111824325,44.17859151391095,9.9340435950918,0.03844859,258.3721,1.6165702,8.43059,0.67816734,0.7873989130971832,0.7582122372545489,0.5970154915112155,100.66394317960098,3.416220307723375,1.3439340866302016
2964189378900408704,SB2,3.1221237290835075,0.0072559559380459,0.7019977,94.52205411035436,96.0731126161363,1.4692657335317278,28.139748902402204,44.79077296994538,1.1581855,1.139487,,86.81152785774181,-21.72166110863849,2.861371932310309,0.017754944,161.15916,1.3521973,11.034393,0.69304943,1.0164094879272416,1.1105355979314466,1.1287589184184748,349.4827039812986,3.3172645638454767,1.3749076982012516
594914611866653952,SB2,30.323069108890834,0.206421320568994,23.569809,52.750406306082965,48.66564384399246,-13.829237377976469,290.3293867707852,3.4267231415812107,1.9868786,2.1536481,,129.56754222305463,6.389170958145381,3.4269764988070937,0.078870796,43.450512,2.3576317,8.006183,0.29065943,0.9225643412414918,1.596634822670253,1.4729983533800075,291.80240960161035,0.6807386308838055,2.523051625342919
5345436139642429312,SB2,18.54149899222552,0.2147193990652718,11.246817,56.294556756368166,61.14213550723348,-4.273192201305766,71.19809330428286,-10.563675157987502,1.4871839,1.3692744,,175.0687521121546,-52.74517602298855,1.9181475299975304,0.01288468,148.8704,0.92911315,10.6097975,0.72072697,1.086110967563786,1.389408259972812,1.5090515495801868,521.3363332909474,2.024207534506445,1.8517367533461058
3444832052232990464,SB2,10.028956766456131,0.3960160118205642,11.864296,38.52300542626818,40.19379843096694,4.44168881432795,44.31651240955546,13.679687640983843,1.3842231,1.3266832,,87.93570661250713,30.749760288717983,7.04239438035435,0.041594684,169.30995,1.23826,8.134424,0.6141372,1.0433713046583712,0.1920190506118206,0.2003471673561171,141.99715977134517,2.37302571146388,1.708824369494679
