source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp
3469433491758085632,SB2,0.6474612989412033,0.011552559034022133,3.9245994,117.79633672721388,118.66643476798625,1.0779064,1.0700028,NULL,184.17169375172887,-31.82177716225477,4.294010606903956,0.017589724,244.12042,0.91031426,10.251914,0.75399494
3469638069641058304,SB2C,2.878391804393462,NULL,1.7300769,64.79923531410412,65.63324853523982,1.4918532,1.4728961,NULL,186.62136933070173,-31.62872277817453,5.164226080550027,0.03047097,169.4802,0.9369646,8.435334,0.56440544
3470081271609191680,SB2,5.483540094829687,0.22313329260015619,13.246649,48.219060589206066,47.438218521117236,0.9243459,0.9395608,NULL,188.57672179618274,-32.11554519602963,5.133909050491887,0.017047653,301.15048,0.9585398,10.912027,0.9270201
3470737649987319680,SB2,3.8301823902214425,0.09202252594219662,2.1830635,87.83942620991513,80.81789567826426,1.4652896,1.5925952,NULL,190.72433879570437,-30.41959162300478,2.0661992260630573,0.016316395,126.63332,0.92740214,10.4822445,0.7854986
3471475761590886272,SB2C,5.592475949030421,NULL,14.608637,73.55757595892518,71.67468718240663,1.3553737,1.3909794,NULL,186.8693765340686,-30.085211034742745,7.604340339497407,0.023353241,325.6225,0.9256234,8.129788,0.5840106
3471480370092776832,SB2,8.527395903354957,0.2565765102423641,19.346514,45.076652053349,43.26364167683047,1.1056334,1.1519661,NULL,186.7260586325327,-30.028346904684515,3.4545754774468187,0.020676965,167.07362,0.97274524,10.753429,0.73910713
3474952524733206528,SB2,1.6422066119780068,0.5835108760295347,22.811934,33.835266861749346,33.34284434366434,1.0759457,1.0918361,NULL,185.76573532940043,-28.439498313399646,3.5797154935688247,0.01574782,227.315,0.98814315,10.755871,0.7599821
3476766650200118912,SB2,5.611863581373506,0.021914786420196564,10.691735,71.00978906832603,70.592781660217,0.9064281,0.9117826,NULL,185.38080069666526,-24.94625721632463,7.436733479216847,0.014446657,514.7719,0.87225443,10.284997,0.95835114
3477399797099397376,SB2,1.2278862429414141,0.18167612495659316,12.323547,39.68306021881508,41.22914316254013,1.290507,1.2421134,NULL,175.92484781501778,-33.520200344009126,2.736530589754579,0.02039835,134.1545,1.2617507,10.595806,0.6627636
3479008554410838656,SB2,3.0836443383497594,0.1760230375326379,15.862335,95.48946627567051,90.996693042526,1.5149198,1.589716,NULL,174.61741742135789,-30.291370389533416,3.024358991828147,0.026899848,112.430336,1.3720034,9.519477,0.5982628
3481679646111495296,SB2,29.77106121005623,0.2637980771164626,11.564195,33.383432072355774,45.24569720382456,1.3688688,1.0099863,NULL,170.9945199541864,-31.12536127356145,2.181828644707882,0.017953914,121.52384,0.929029,10.719996,0.6773262
3482313274046652800,SB2,17.589058558151475,0.12064291753854742,26.196493,57.37655728352079,57.44660077991752,1.6085107,1.6065496,NULL,173.45047243590471,-29.360645527973922,2.255978026875927,0.026741618,84.36206,0.9488613,9.939125,0.5102768
3486940671810123392,SB2,23.579586227693397,0.39564682787889627,27.21628,34.67797939504595,35.32465413125526,0.8534595,0.8378356,NULL,178.6672632960078,-28.179623725248355,6.102772169371924,0.021185491,288.06375,1.1728843,11.190658,1.0476704
3487083951918958464,SB2C,8.790096549881087,NULL,13.107407,16.732019285890605,17.91535244564071,0.8567117,0.8001249,NULL,179.21286560102826,-27.473604534815443,10.224527025742853,0.1057616,96.675224,7.6596584,9.975899,1.0519743
3487319797163641984,SB2,547.697924473995,0.308928540904416,23.321915,19.975243484791932,20.43683074455894,0.9729131,0.95093864,NULL,177.84772605853829,-26.938089692739737,6.516083089985121,0.0158315,411.58972,0.94999045,10.041425,0.8330984
3488277265632109056,SB2,9.382172356986548,0.20077585993394886,-4.3796086,82.55375104063478,73.96081926037068,1.9866724,2.2174883,NULL,183.17205997677826,-25.821200271064257,2.6923653487380323,0.020477641,131.47829,0.9291062,8.695327,0.234972
3497012198320819584,SB2,4.679240138200639,0.5882194199445266,23.99113,77.28729545507092,75.98117502061709,1.3346955,1.357639,NULL,191.32772959940274,-25.185438544567813,2.3923164096651535,0.019475935,122.83449,1.043951,10.695114,0.69431114
3497612119351671424,SB2,10.608358941500107,0.2636223788340891,5.442485,48.44888284811976,53.82722245009991,1.0649627,0.95855314,NULL,195.57164442282476,-25.740506759439906,4.1839303737992894,0.024285749,172.27925,1.1767124,10.533547,0.77207184
3497836552866766336,SB2,17.714619515463003,0.3944313033299278,13.3245535,46.99092624195055,47.191514023447084,0.8489507,0.84534234,NULL,195.96745286796974,-24.50040335054542,14.974109950092306,0.018002369,831.7856,1.0000765,9.259436,1.0673885
3504108171487445632,SB2,8.43370455289728,0.02306452474637978,7.6186905,70.94532972753845,71.32311584766245,1.3210393,1.3140419,NULL,195.96037197046385,-23.522746444379436,4.330854004370268,0.019469388,222.44429,0.8628364,9.483589,0.637949
3508243022402580480,SB2,16.69289306901703,0.13801820887271704,2.8816228,57.4161089100703,58.2573279487226,1.5039041,1.4821881,NULL,199.4987162065081,-17.675569150654695,2.3400658085450847,0.0186562,125.431,1.0741194,10.289017,0.57611847
3514210518683564416,SB2,157.8734210851306,0.10079802608449374,11.078381,38.3786388052864,32.31370274581135,1.1097273,1.3180114,NULL,184.98386828038804,-21.493460292220885,8.149328162637536,0.053880043,151.24948,2.8504343,8.927081,0.7139559
3514839782931840768,SB2C,4.684517882456433,NULL,1.9250759,76.63299334747691,76.07036894488829,0.9315331,0.93842274,NULL,185.3084458678855,-20.707868756644817,10.324297083049403,0.018246293,565.82983,1.0467573,9.447177,0.8827238
3514959698418775936,SB2,5.663289299009741,0.55816392841296,15.214377,37.433851708592506,32.19119552029043,1.1026984,1.2822835,NULL,185.8614210068021,-20.25393500890428,5.1344208189969125,0.0185362,276.99423,1.0078009,9.993193,0.72137356
3517062892364412672,SB2,1.9756441907842641,0.13467313493502275,21.02645,51.34050969466024,43.693352273681526,0.7555227,0.8877534,NULL,187.71880339754836,-18.34613625612874,10.751775594540305,0.016902845,636.09265,1.1030293,10.72677,1.3112097
3528302684339715840,SB2,6.548011222460786,0.09815225004076386,8.276874,76.50878901063592,76.61150719771345,1.5894383,1.5873072,NULL,187.87518644755485,-13.564046299862726,3.7713305823141874,0.026694674,141.27652,0.92913413,8.73598,0.6879158
