source_id,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
1043640189225438336,4338096422163308546,SB1,,,,5.600489056201159,0.0006071608513593674,0.5422124886806475,0.4505319595336914,0.05286284935003033,0.029633069410920143,120.626212000324,29.471866607666016,-27.528349945396,0.2072257697582245,10.590238863169679,0.2673420011997223,,,53,53,0.3662291169166565,39.61307144165039,1.2144343852996826,1.0,0
1219092695644289792,4338096422163308546,SB1,,,,249.58764163665046,1.3353171348571777,-112.66340011864958,2.8747079372406006,0.4614403726763851,0.019700586795806885,76.06337313988683,3.391139507293701,-4.848240394343955,0.34247225522994995,17.910366976692686,0.4393084645271301,,,57,57,0.543218195438385,40.76945495605469,-0.8091250658035278,1.0,0
416261740638663808,4338096422163308546,SB1,,,,231.86911457916707,0.7091612815856934,-50.04374733389497,3.341860294342041,0.23924755845322623,0.024472005665302277,121.58589950327817,4.43215274810791,-30.366514588390494,0.15158584713935852,11.030379372442527,0.221563458442688,,,46,46,0.5865392088890076,49.7842903137207,0.8260868787765503,1.0,0
2050447864201853056,4338096422163308546,SB1,,,,159.38929438646005,1.0091156959533691,61.57365546555498,4.750526428222656,0.43909831422739953,0.07784946262836456,311.89185617024344,14.610148429870605,27.819238825286522,0.33116716146469116,7.803145423875627,0.6655011773109436,,,24,24,0.39786338806152344,11.72521686553955,0.6614152193069458,0.9990000128746033,0
1044817280845778944,4338096422163308546,SB1,,,,8.186982113441575,0.002320473315194249,-1.4355346669641502,1.182786464691162,0.06423173875043924,0.08165993541479111,152.15646782420941,52.12704086303711,10.085452885695286,0.8077304363250732,15.426251504785196,1.4954112768173218,,,36,36,0.3145148754119873,10.315725326538086,1.2040547132492065,1.0,0
1220099539057517440,4338096422163308546,SB1,,,,483.4929204183615,4.399333477020264,-150.10318398186055,8.935761451721191,0.2595985244864779,0.02518007531762123,59.28173117396407,6.854071140289307,-59.51424429826562,0.1177782416343689,5.263736176545452,0.1343812793493271,,,66,66,0.45372632145881653,39.170162200927734,1.265904426574707,1.0,0
1220754951069315712,4338096422163308546,SB1,,,,217.2602070811595,0.1331014186143875,13.753554586914708,0.3949664831161499,0.27967576019446155,0.003568045562133193,50.63285757365287,0.6425713896751404,-38.33136776064583,0.05184659734368324,21.544815480007806,0.05725696310400963,,,30,30,0.5392106771469116,376.2828674316406,1.4110093116760254,1.0,0
2249320518047388672,4338096422163308546,SB1,,,,264.8521209192388,2.3427541255950928,-24.472585371577164,9.485044479370117,0.25921956865345924,0.06804859638214111,162.3403693046711,15.871138572692871,-60.911937615653514,0.6042368412017822,12.019993732396355,0.9042223691940308,,,23,23,0.5366517305374146,13.293183326721191,-0.20581525564193726,1.0,0
1046965215466805120,4338096422163308546,SB1,,,,2.751254895305182,0.00015616351447533816,0.3680887783016217,0.2591991126537323,0.055272999928655954,0.030649598687887192,351.5295463284769,33.66389083862305,-10.512608802148208,0.896531879901886,41.815788181169275,1.3919117450714111,,,33,33,0.34823909401893616,30.041980743408203,1.328769326210022,1.0,0
1049265668669393920,4338096422163308546,SB1,,,,23.215290306983842,0.012605996802449226,6.433405610129467,2.0345723628997803,0.10354707539647141,0.0510249063372612,250.63407474639956,33.72097396850586,-17.37010156381502,0.6298037171363831,14.937582832992318,0.8548684120178223,,,33,33,0.3833686113357544,17.473546981811523,1.602757453918457,1.0,0
1050467881555073792,4338096422163308546,SB1,,,,83.52769384557482,0.1839972287416458,11.53828249676861,0.8452410101890564,0.4806733310026003,0.0316755510866642,308.02025009277696,4.639273643493652,-9.49925894655799,0.47659122943878174,18.88896319202022,0.7102078199386597,,,24,24,0.46076974272727966,26.59638786315918,-2.647533893585205,1.0,0
